,cid_ce,longest_strike_above,longest_strike_below,number_peaks,q_01,q_75,q_90,target
32,165.26959887132816,1886.0,1379.0,5225.0,-8.069901075190012,0.2619394026811179,1.2294862312061412,0.18379774912
33,171.65398661819918,2460.0,1638.0,3626.0,-5.2304140412519375,0.2293064794793942,0.4654124955325235,0.14449945632000002
34,153.3711143093407,1419.0,2230.0,3314.0,-7.049197065535204,0.2642525099146865,0.4746228928113484,0.10619665682
35,166.53228829714163,2954.0,4317.0,2877.0,-5.507444633543068,0.1895457876267032,0.3476071390327874,0.066798364023
36,166.98126480747024,3255.0,2014.0,2451.0,-4.486922702717206,0.10029232111608408,0.28776220589174256,0.028495565623
37,148.87570337556141,3289.0,2456.0,2871.0,-6.522839663444513,0.19465942774767545,0.34698341134872906,11.530097275
38,142.63837092513413,2241.0,1832.0,2928.0,-6.693478626342678,0.20350461027587965,0.427936806292063,11.490798982000001
39,140.87909555533992,3965.0,3958.0,2793.0,-6.449940978464617,0.14271248129836295,0.34282297266834205,11.452496184000001
40,132.54249896554566,2504.0,5195.0,2508.0,-4.9309741561781415,0.1536021907910335,0.4116043865173416,11.413097891
41,169.9657849368287,2691.0,2155.0,2927.0,-5.4489126713101514,0.13204665502575547,0.2878522447525269,11.373699598
42,145.6399838330457,2417.0,3103.0,3022.0,-6.217354627236268,0.19848415544711712,0.4913903155307501,11.335396800000002
43,158.72951250116586,3087.0,2212.0,2804.0,-6.029983185941192,0.1752718018972455,0.3687479800954309,11.295998507
44,148.08110866945756,3506.0,1701.0,2762.0,-8.127892891385414,0.1452727083620788,0.3634061192636241,11.257695709000002
45,156.424088887273,3398.0,2294.0,2796.0,-6.038941817186773,0.15025795297250633,0.3608135542540546,11.218397415999998
46,156.60444565988826,2029.0,5124.0,2998.0,-5.869867325465331,0.17947836629045313,0.35393298210991203,11.178999122999999
47,150.32727481752158,2329.0,3513.0,2415.0,-4.811408801739179,0.13044215091536193,0.2952640966826517,11.140696325
48,144.00523753164023,2905.0,3800.0,2540.0,-5.172094217181195,0.1804733367384843,0.32769477704488864,11.101298032
49,164.27667774603952,2911.0,3277.0,2283.0,-4.713682572284268,0.1693061556200739,0.34459118346678197,11.061999739
50,139.3849210940146,4541.0,3070.0,2603.0,-5.484950287119359,0.14234377429412987,0.3430498390465868,11.023696940999999
51,144.16612791774202,2059.0,2786.0,3131.0,-9.23082211210985,0.21971042449615347,0.5296544268584276,10.984298648
52,146.75378377369978,2722.0,2313.0,2613.0,-6.217253497718207,0.13643229371250173,0.34495641680961875,10.94599585
53,151.44042137312368,3963.0,2569.0,2505.0,-6.836634203536504,0.1801051824285882,0.3576377813559911,10.906597557000001
54,150.55320062648727,2464.0,4756.0,2399.0,-5.4080073984346315,0.17685880901589734,0.37835228454406383,10.867299264000001
55,157.06636723964348,2674.0,3253.0,2629.0,-7.457299364852576,0.2101302691646037,0.4289708342788804,10.828996466
56,155.94237171506688,3059.0,2352.0,2553.0,-4.536126825457023,0.11941919049078112,0.326217929309764,10.789598173
57,152.81668803041913,2182.0,3422.0,2425.0,-5.39266436827517,0.13331969484588566,0.3084874213701567,10.75019988
58,166.12603467787412,3116.0,2213.0,2153.0,-4.428039794889664,0.13399237969491234,0.2881730953923765,10.711897082
59,138.99305517307843,2294.0,3135.0,2449.0,-5.614355799214064,0.12185764023606355,0.25211298372389096,10.672498789
60,155.45967880607108,2801.0,2562.0,2618.0,-6.288510831198895,0.20236043327810185,0.3645984375294352,10.63419599
61,146.88723426987008,3959.0,3085.0,2528.0,-7.341276859751103,0.1262494501331699,0.4466898769470736,10.594897697999999
62,144.06969964875245,2357.0,2637.0,2641.0,-6.900451150612657,0.14245672215510907,0.3586428754755792,10.555499405
63,134.6093205252688,2840.0,4266.0,2694.0,-8.205492813724144,0.13015804405133213,0.2495156995772013,10.517196606
64,163.37916931839513,3186.0,2816.0,3005.0,-6.681235040552554,0.14027507534533412,0.3172541797487965,10.477798314
65,154.8302720317321,2371.0,2969.0,2878.0,-7.009557690128283,0.20338677856521556,0.4172196172453689,10.439495515
66,144.44284573491026,2859.0,2948.0,3136.0,-7.240510814908964,0.13483074193484246,0.39215868800719583,10.400197222000001
67,162.31749914414257,2990.0,2933.0,3072.0,-6.613594307588492,0.1882856448588736,0.5205324108748178,10.36079893
68,154.06449507168654,3757.0,3959.0,3139.0,-5.922601356180298,0.1520930017763636,0.4703561967063878,10.322496131
69,156.15958220457537,2264.0,2200.0,2865.0,-5.478059529144995,0.1828241468027819,0.3831367936998469,10.283097837
70,158.75142459669442,2602.0,2017.0,3344.0,-7.13998029436215,0.16670953585926312,0.5842943557275007,10.243799544
71,153.64957083438009,1721.0,2228.0,3685.0,-9.525416494725768,0.20073573483593765,0.5277739551551598,10.205496746
72,143.5367292642257,3034.0,2201.0,2906.0,-6.289261178785809,0.19208401937757424,0.4941318874760536,10.166098453
73,157.55280053623218,2806.0,2532.0,3449.0,-6.248369321901269,0.1792022926596718,0.4841185707843563,10.127795655
74,158.99553893035508,3162.0,2413.0,3290.0,-6.350037059727516,0.10605352810877207,0.3385103851617399,10.088397362
75,153.4914434720917,2485.0,4195.0,3165.0,-5.511146459125273,0.2778965619670765,0.4246186031902977,10.048999069
76,154.40452741325362,2313.0,2270.0,3314.0,-6.283446977590367,0.19324057325415464,0.4100623254600261,10.010696271
77,158.90306449743338,2156.0,3737.0,3185.0,-5.667992342767861,0.2082692766122264,0.3942644336378185,9.971397978099999
78,145.28990197035287,2569.0,3739.0,3659.0,-9.791420460397676,0.18040703399020055,0.495099634023826,9.9319996853
79,139.13803231807017,2325.0,2344.0,3455.0,-8.325774440585647,0.2045896249093707,0.4247971269483207,9.8936968869
80,131.79310624817282,1876.0,3237.0,3185.0,-6.340559304331597,0.19142459630710304,0.4442259238612205,9.8542985941
81,136.4300384916859,1744.0,3039.0,4055.0,-10.643502935914164,0.16274788711608826,0.7565046289475407,9.815995795700001
82,140.34197105756365,2216.0,2013.0,4095.0,-9.582198419845627,0.18482214810686287,0.7855443990984631,9.7766975029
83,152.7191426771106,2329.0,4400.0,3296.0,-6.586558545031026,0.1541904372246362,0.4884439932556603,9.7372992101
84,141.37922614503978,5092.0,2314.0,3462.0,-11.309905723727946,0.14836372532325115,0.5089509911687757,9.6989964117
85,136.6314959394389,2731.0,2117.0,3785.0,-9.532003168083474,0.197067010567583,0.6269578190594715,9.6595981189
86,116.26600135131201,2794.0,2063.0,4262.0,-9.657855204814911,0.16064539890674912,0.9589870832136702,9.6202998261
87,134.49253876923848,1533.0,1960.0,4178.0,-8.637894027789098,0.18770786138940065,0.7926240294659712,9.5819970277
88,136.8611700078425,3256.0,2793.0,4006.0,-9.18886291880646,0.20476763047964308,0.7914682646044428,9.5425987349
89,147.23150140132626,2059.0,3600.0,3909.0,-9.481597333350367,0.1973550582449033,0.7423439384035683,9.5042959365
90,154.16010095905438,2396.0,1800.0,4278.0,-9.534784411813682,0.2153785848938023,0.9194880043586472,9.4648976437
91,153.55068591391625,3622.0,2349.0,3471.0,-7.510773583320639,0.20769589879995853,0.4073134762269711,9.425499350900001
92,144.74214732805012,1998.0,2256.0,3996.0,-8.736055748184079,0.2719912642793217,0.666147389177014,9.3871965525
93,139.15596301009307,2146.0,1474.0,3930.0,-7.37878741670876,0.19246147161359325,0.6079721291674111,9.3478982597
94,133.81669598947548,2495.0,1917.0,4084.0,-10.347056829002547,0.27859171761698903,0.8424479761135258,9.308499966900001
95,148.56766136381492,2575.0,2230.0,4433.0,-11.721937186037092,0.2618726848149534,1.095307973334175,9.270197168500001
96,137.8587383652599,3295.0,2574.0,4083.0,-9.235822191243619,0.247735922401572,0.6927309292172058,9.2307988757
97,135.36273306768436,1670.0,1667.0,4778.0,-12.860075660067857,0.17636753257390547,1.342379251663418,9.1924960773
98,132.38591969504662,2162.0,2705.0,4262.0,-10.639522206458302,0.17371168651503774,0.9132807515246012,9.1531977845
99,162.25318751760057,3230.0,2009.0,3956.0,-7.069063332673292,0.20643698623213488,0.5779282558361396,9.1137994917
100,145.99352956676736,1891.0,1975.0,4554.0,-10.221772435890456,0.24195252788856794,0.884191665825227,9.0754966933
101,133.72863796516032,1269.0,3231.0,4691.0,-13.118297323808562,0.2376611128742845,1.4008346264816358,9.0360984005
102,148.83733181863633,1446.0,1492.0,5166.0,-12.394314053410316,0.3017544867840199,1.5485695224828635,8.9977956021
103,129.5100744835086,2484.0,1771.0,4521.0,-11.668362779498185,0.14664179613142267,1.1825932791310485,8.9584973093
104,139.614679544459,2458.0,1903.0,4688.0,-8.769803883530692,0.21842446245936487,0.9981033520592608,8.9190990154
105,146.2055228628127,2342.0,3266.0,3655.0,-9.314659463493193,0.20517912422192489,0.5477042317618425,8.880796217
106,123.94885824909136,2518.0,1595.0,4379.0,-10.151882148390966,0.2118254925399312,0.9948427510626278,8.841397924199999
107,149.24542033696943,3803.0,2938.0,3936.0,-9.280123293567794,0.15833055263649845,0.5939796007881935,8.8019996314
108,151.62621776579448,1851.0,1794.0,4712.0,-9.35870920766228,0.3078978472887753,1.2614034567851102,8.763696833
109,135.5809748136143,2779.0,1954.0,4183.0,-9.90026967338782,0.1788604209396554,0.8311239714387305,8.7243985402
110,147.32576469888443,2138.0,1706.0,4774.0,-11.280175714638617,0.3010941213937547,1.381758392401622,8.686095741799999
111,143.2215986428929,1596.0,2042.0,4471.0,-9.623391415443253,0.268113344098072,1.0625257939790418,8.646697449
112,154.16690416618945,2303.0,4712.0,4148.0,-8.11479592543867,0.3066789524061961,0.77836412919063,8.6072991562
113,144.6997396208465,1947.0,1772.0,4864.0,-14.580929550558144,0.221789291814252,1.5152671110837583,8.5689963578
114,142.12888067612747,2094.0,2090.0,4617.0,-11.586641698923627,0.16251292557876673,1.3042429166012766,8.529698065
115,139.80170425820558,1640.0,1482.0,5131.0,-12.365993488664932,0.2510320057633874,1.6068356625638165,8.4902997722
116,150.73102387430072,1962.0,1629.0,4948.0,-11.235309141752925,0.2016825193815131,1.5336712306471745,8.4519969738
117,151.6822209065921,2178.0,1756.0,4840.0,-10.401772175143904,0.27383324142016874,1.3779834994896525,8.412598681
118,156.9137377388881,1656.0,2097.0,4739.0,-8.506834757187246,0.1987233981188362,1.1587276869565732,8.3742958826
119,145.56516543834022,1236.0,1351.0,4991.0,-9.959679025373148,0.2405069450203293,1.3579212993655916,8.3349975898
120,145.40064920237666,1536.0,1429.0,4782.0,-9.999490272471224,0.2691785580789805,1.1747123949456628,8.295599297
121,140.504969836868,1665.0,1369.0,5214.0,-11.016061811330406,0.23724643124093445,1.5691029613176068,8.2572964986
122,133.85543088224057,2668.0,2086.0,5026.0,-13.096773000987431,0.2594185014208361,1.5871569976060884,8.217898205800001
123,139.36359051614215,2111.0,1162.0,5564.0,-14.39012909164465,0.23020267732171146,1.9990007139343609,8.178499913
124,142.62706574516662,2408.0,1933.0,5506.0,-14.107053234583073,0.2545557140309917,2.0144772776799966,8.140197114600001
125,146.80941060225942,2003.0,2613.0,5363.0,-12.983350393047493,0.16411185275841886,1.8658519185573332,8.1008988218
126,136.3144711039733,2511.0,1532.0,5126.0,-12.774787694915284,0.17411978843678752,1.6072825179612062,8.062596023400001
127,140.86599109706722,1838.0,1844.0,5830.0,-14.841457768556015,0.3827770478730077,2.467479745874303,8.0231977306
128,149.82792048609102,1809.0,1706.0,5489.0,-11.828204596446755,0.2338238983911483,1.9148972828092,7.9837994378
129,137.42916746291726,1581.0,1422.0,5247.0,-12.379150555237274,0.2649310943490907,1.6165583286804417,7.945496639400001
130,131.3253346251467,2094.0,1725.0,5005.0,-13.293490374637429,0.2551629327780105,1.6285159563490714,7.9061983466
131,145.0070509179439,1484.0,2025.0,5645.0,-11.99303074024936,0.2068980237408497,1.9667873991067069,7.867895548200001
132,152.60861659643643,1623.0,1792.0,5634.0,-12.612451342121453,0.35998089208177964,1.8627276957369665,7.828497255399999
133,153.73335466123868,1153.0,1662.0,5830.0,-13.447657191185785,0.3425996729695465,1.9763960001101768,7.7890989626
134,146.87571308293843,1650.0,1173.0,4429.0,-7.799248725437062,0.170665452976222,0.8149695618275298,7.7507961642
135,149.43955690130224,2088.0,2145.0,4913.0,-11.422756269783337,0.24642200575249315,1.5579459465531516,7.7114978714
136,149.01645326984953,1530.0,1862.0,5319.0,-10.597750204779958,0.2582319196456777,1.755011228488741,7.6720995786
137,158.29765092118743,1645.0,1951.0,5044.0,-9.464448466494325,0.21374328819856134,1.5090036497295451,7.6337967802
138,149.0318045540103,1499.0,1865.0,6018.0,-14.786048391620678,0.27778142030207786,2.541250399119349,7.5943984874
139,146.10644881625976,1030.0,1395.0,5521.0,-11.05633990500109,0.1777731282645436,1.7307125196678654,7.556095687899999
140,142.621764264608,2176.0,1221.0,5524.0,-12.229660260118125,0.27574041301305685,1.827074233468819,7.5166973951
141,148.1357927755484,2134.0,2102.0,5214.0,-12.792509140891047,0.4176206370423869,1.8288102898588845,7.4773991023000015
142,151.1492764991437,2872.0,1522.0,5379.0,-14.239305332319171,0.262128219159909,1.8646245142493072,7.439096303899999
143,151.39541721443112,1518.0,2890.0,5738.0,-12.590653482389573,0.2824982708816313,2.0703743483807777,7.3996980111
144,136.78956131261162,2045.0,1363.0,5390.0,-14.231397704510426,0.30097756361692,1.8749458798500211,7.3602997183
145,151.6121741977963,1615.0,1305.0,5415.0,-10.667887019454492,0.3970581447215286,1.6920383989977723,7.3219969199
146,137.5236160534895,1567.0,1218.0,5989.0,-15.142097988573694,0.3493790051969807,2.371882373207431,7.2826986271
147,143.23245865983645,1319.0,1875.0,6136.0,-16.419581598853508,0.25811636576790764,2.3398625061905918,7.2443958287
148,141.38264104759241,1206.0,1208.0,5728.0,-15.167112375109928,0.2453646253417896,2.1521871626027456,7.2049975359000005
149,140.69727844227447,1578.0,1727.0,5369.0,-11.80364881756979,0.25155693769212195,1.8309628740745625,7.165599243099999
150,150.65580026479415,1503.0,1247.0,5990.0,-12.513131397121773,0.32680884144385114,2.1345093090119875,7.127296444700002
151,156.4708291158783,1557.0,1266.0,5614.0,-10.260607253288224,0.18063296192069808,1.8035072292739995,7.087998151900001
152,143.12583692709163,1772.0,1689.0,5800.0,-13.147378640505252,0.2510998315113373,2.145810843863853,7.0485998590999985
153,155.1561683935443,1888.0,1643.0,5058.0,-10.02689870361249,0.24174243950071844,1.432606240824139,7.0102970607
154,140.4610098853615,1406.0,1892.0,5519.0,-12.657446350773242,0.2586183467559342,1.997426006089184,6.9708987679
155,136.75567877578482,1285.0,2553.0,5636.0,-11.959600548324868,0.2323977871935844,1.9266556605841072,6.9325959695
156,153.30463767006862,1622.0,2374.0,5441.0,-12.088985460103608,0.18165299771996216,1.8390968135350296,6.8931976767
157,154.3819244214719,1876.0,1481.0,5466.0,-10.2898237970939,0.3463379894537737,1.7344977063600162,6.8538993839
158,145.43027990502208,1484.0,1369.0,6019.0,-15.78619551915307,0.258508662264963,2.403500237748196,6.8155965855
159,136.29570463660022,1271.0,1771.0,5620.0,-13.692334801625114,0.2603570368174217,1.9774647097781892,6.7761982927
160,148.6535415802111,1752.0,2437.0,5182.0,-11.301155244564846,0.30244454996079057,1.620729795814332,6.737895494299999
161,140.3433803894557,1169.0,1592.0,5704.0,-13.360569322830925,0.2278064075667824,2.111313903116092,6.6984972015
162,147.5079806878439,1334.0,1422.0,5996.0,-13.983161562360984,0.3105651967440837,2.4002710289618205,6.6591989087
163,150.89781615278713,1231.0,1370.0,5014.0,-8.075725299795005,0.18461507737835173,1.1937778172367306,6.6208961103
164,148.16182080560273,1525.0,1604.0,6223.0,-15.515359597755966,0.4185869990972891,2.420348399852354,6.5814978175
165,142.14966611705646,1323.0,1354.0,5971.0,-15.183032239181953,0.33210621283781433,2.258653604752338,6.5420995247
166,149.48265835679717,1422.0,1606.0,5981.0,-15.021574182365502,0.3101107517713401,2.4735792491570385,6.5037967263
167,152.95988641089298,1162.0,1928.0,5898.0,-11.632062700043821,0.2452191325232857,2.030304053168163,6.4644984335
168,154.48725613558022,1550.0,1412.0,5358.0,-12.657837719154179,0.20571378952236075,1.8827132685436063,6.4260956351
169,141.96623747787868,2203.0,2149.0,5844.0,-12.856875401967113,0.3095262719517751,2.0937792732890617,6.3867973423
170,130.81972371309448,2995.0,1846.0,6418.0,-19.41654693314911,0.3834468019922215,2.987496874398996,6.347399049500001
171,130.84272200688486,1806.0,1281.0,6746.0,-17.17159822062729,0.43363143448764496,2.9677764618575964,6.3090962511
172,142.09165565672467,983.0,906.0,6301.0,-15.798881243458624,0.38868725755510825,2.5682122346722176,6.2696979583
173,146.50869411151476,1753.0,1620.0,5706.0,-11.541015414715927,0.30440635260656057,1.9702105877796083,6.230399665499999
174,143.23407974808043,894.0,1056.0,7005.0,-17.310273111128158,0.4306851815837119,3.2526144584768897,6.192096866
175,143.19705176689575,1312.0,1102.0,6402.0,-13.660704383904688,0.2797500668037157,2.376366706555731,6.1526985732
176,145.11315952865783,985.0,1465.0,6492.0,-17.680475135094582,0.3586773047730898,2.753871606670029,6.1143957748
177,149.32343579513474,1266.0,1999.0,6343.0,-13.983245789095328,0.4223711625047401,2.6408976553788586,6.074997482000001
178,150.4508383363035,1504.0,2102.0,5850.0,-13.306416476917025,0.2117424347957299,2.1457263804516304,6.0356991892
179,152.47332473530747,1681.0,1074.0,5932.0,-11.895525072388669,0.2679249643390665,2.121708593682708,5.9973963908000005
180,137.24387922008424,1086.0,1640.0,5980.0,-17.764992161832595,0.34226434654395144,2.4570092621993838,5.957998097999999
181,141.36970356004218,2202.0,1100.0,6111.0,-16.813582147551784,0.2826148872293348,2.514451178707727,5.9185998052
182,154.13830027596126,2121.0,1710.0,5689.0,-13.527629157975182,0.23635204396153736,2.148276675423972,5.880297006799999
183,139.93597310100142,1228.0,914.0,6969.0,-15.608469080374439,0.40096494482417583,3.159277112348085,5.840998714
184,139.26301461454597,2105.0,1346.0,6479.0,-17.28979519130599,0.3496316773735053,2.6302961601350283,5.8025959156
185,144.13866758373555,1235.0,1295.0,6588.0,-17.80549728650264,0.4298732381842967,2.9166349988114573,5.7632976228
186,146.67256098620982,1245.0,1092.0,6459.0,-16.51228380231516,0.3539369506325721,2.6123381789055684,5.72389933
187,137.09300523604693,1674.0,1300.0,6870.0,-20.40910495129545,0.368202794639487,3.3139242164634664,5.6855965316
188,140.4008137840367,1752.0,1161.0,6230.0,-16.511026848226102,0.3334623896548515,2.691084055938913,5.6461982388
189,154.75925740175788,1219.0,1425.0,5765.0,-10.838794617035783,0.34352032187786496,1.9089074277356308,5.606899946
190,138.7568649975582,1137.0,880.0,6417.0,-16.98196068429408,0.3448571088262232,2.6797436912483157,5.5685971476
191,135.44712653409871,1169.0,2067.0,6232.0,-12.940397827260785,0.2886738661061488,2.2884542387743667,5.5291988548000015
192,140.5414688088929,1329.0,2019.0,5931.0,-15.061107666363457,0.33337429002773444,2.361781995870459,5.4908960564
193,136.29286607374337,1172.0,979.0,6622.0,-17.557706895436276,0.3800612891959596,2.948076095134592,5.4514977636
194,142.94268064333022,1255.0,1104.0,6164.0,-14.576412731388938,0.3502688341390206,2.5579106381606813,5.4121994708
195,136.1323258127425,1694.0,1069.0,6360.0,-15.242671717275783,0.3883625665989143,2.6784271227185354,5.3738966724
196,144.51846564755726,1138.0,1769.0,6083.0,-14.804601026538725,0.2329536292784952,2.359375596191738,5.334498379599999
197,150.14084563630402,1063.0,1395.0,6328.0,-13.660130675841112,0.3201977951918481,2.39711503829954,5.2961955812
198,117.98258424352846,1223.0,2122.0,7614.0,-31.41975716022097,0.8625580813613722,4.64628831845152,5.2567972884
199,137.26714176549837,909.0,956.0,7245.0,-20.43493298510544,0.5594984399359073,3.705961805539565,5.2174989956
200,147.86348886513952,1647.0,1532.0,6897.0,-14.712264128654265,0.4305502585081241,3.0292041402834182,5.179096197200001
201,134.89765001932008,1519.0,903.0,7363.0,-25.439932500228192,0.6407720618720165,4.124971171254152,5.1397979044
202,150.0919338893583,1311.0,1072.0,6987.0,-17.996645897034842,0.4333346639808505,3.2171472047249265,5.1003996116
203,146.9169113540039,849.0,1318.0,6938.0,-19.86204508830993,0.4302777006428432,3.3975077420448567,5.0620968132
204,145.58612410418743,973.0,719.0,7497.0,-19.75726283159865,0.5706540602967722,3.807143379134668,5.0226985204000005
205,139.0287863540413,1610.0,812.0,6660.0,-16.078817446642784,0.33928334301338153,3.002914558981688,4.984395722
206,143.78355001267005,2562.0,1133.0,6744.0,-17.57992336737939,0.3703760413686962,3.0205613665460262,4.9450974292000005
207,144.7527874594149,1535.0,885.0,6521.0,-15.069576077867081,0.2530811119218691,2.5930640524360005,4.9056991364
208,134.94991683934455,1180.0,1535.0,6225.0,-17.894207210973608,0.2956340390795704,2.7170223510696525,4.867396338
209,141.48509713034798,2431.0,2131.0,5816.0,-12.933526524596525,0.3496769940635481,2.2056490647320084,4.8279980441
210,152.46916325009374,1524.0,1404.0,5898.0,-13.604884215906818,0.22902487861803236,2.19520239041451,4.7886997513
211,107.40932404349337,927.0,543.0,9223.0,-87.21857184716839,2.8825685907384937,10.272710887002322,4.7503969529
212,141.4139165335424,567.0,819.0,8675.0,-23.96663822181552,1.285837748323343,5.0836386234617885,4.7109986601
213,153.31945892229328,984.0,848.0,8028.0,-17.272619369658894,0.7036240730437552,3.875257200521002,4.6726958617
214,138.70887847538978,1109.0,1271.0,6848.0,-17.328014433162902,0.43895301096209993,3.22548596222826,4.6332975689
215,149.62171246722238,1233.0,1882.0,6574.0,-16.796834589558607,0.34529876759804035,3.056208180771581,4.5939992761
216,137.45585380993958,1742.0,1592.0,6511.0,-18.14285066438813,0.28018529822433,2.8813363025884913,4.5555964777
217,150.63045308668933,1595.0,2014.0,5544.0,-11.809799920421215,0.24394369071582184,1.6488457268747418,4.5162981849
218,135.1908771043335,1366.0,1620.0,6044.0,-13.424691855344179,0.3029365315430461,2.3811134439392614,4.4768998921
219,138.96266751679633,1541.0,1354.0,5776.0,-12.773759812412518,0.36291322480046895,2.132999947245114,4.4385970937
220,132.83471317789932,1165.0,2995.0,6609.0,-20.78858200090891,0.3942023372992376,3.2306220892711983,4.3991988009
221,137.38388328106592,2015.0,1453.0,5925.0,-16.204293232503584,0.2571682715510269,2.3331351603638653,4.3608960025
222,147.70123609434188,2088.0,1095.0,5636.0,-14.153551901598814,0.243309140430964,1.9918246121652456,4.321597709700002
223,156.5085157614401,2379.0,1987.0,4529.0,-8.384263450153398,0.1888606430178273,0.928323903888986,4.2821994169
224,153.19810173177672,1679.0,1801.0,5317.0,-12.690293959522279,0.2965847998426432,1.7679983656746066,4.2438966185
225,144.67273545108117,977.0,1920.0,6122.0,-14.03479878006991,0.4517232543331911,2.2745869250384354,4.2044983257
226,138.3401038107278,1461.0,1169.0,6059.0,-12.881349506744245,0.2423827747925993,2.275402935477102,4.1661955273
227,147.9079733620446,2247.0,1545.0,5108.0,-12.283517420829602,0.2730038060092092,1.6383309772526475,4.1268972345
228,146.74985985570726,1643.0,2381.0,5401.0,-11.833797729703152,0.2133627993826836,1.8763298744273351,4.0874989417
229,148.9870707100251,2116.0,2815.0,5564.0,-11.527466019088378,0.23680675241848856,1.914241542012592,4.0491961433
230,143.74695628844663,1107.0,1444.0,6056.0,-14.51500465100768,0.2495082547966984,2.269450878122978,4.0097978505
231,144.51939587725417,1939.0,2300.0,5120.0,-13.32596875016829,0.23250331532566504,1.6825636613752117,3.9704995577
232,152.16635073961942,1933.0,2772.0,5838.0,-15.391031937924586,0.31931521759591946,2.4240596983251663,3.9320967593
233,143.74871563928374,1520.0,1851.0,5490.0,-15.595742094543242,0.2531561947509011,1.9580279381695,3.8927984665
234,145.1128418924956,1420.0,1002.0,6218.0,-17.728597156486376,0.3430331347548459,2.6061344374746804,3.8544956681
235,132.91684798986591,2309.0,1573.0,5613.0,-15.022939935239384,0.2937908120019521,2.1345972637786605,3.8150973753
236,158.79674680111768,1240.0,2090.0,5681.0,-10.012080344435162,0.3026067558187179,1.8058681391821156,3.7756990825
