,auto_correlation_50,change_quantiles,cid_ce,longest_strike_above,longest_strike_below,number_peaks,q_01,q_75,q_90,start,target
14,0.18287552509379917,0.007955804029059734,144.61119932299687,1675.0,1685.0,5905.0,-13.217228435560543,0.21518195597374254,2.354932801483926,2100000.0,0.8849985587200001
15,0.17518500668363626,0.022307457022995546,142.95688212081052,1252.0,1032.0,7015.0,-17.130580527418758,0.3997179869805723,3.1155937820516684,2250000.0,0.84669576032
16,0.28096799864079136,0.0179139532177475,134.34331355032026,1822.0,1780.0,6350.0,-16.951191155044974,0.3793433625438154,2.624723521477492,2400000.0,0.8072974675200001
17,0.1802522405832929,0.013607986575433143,143.89795192009638,1440.0,1213.0,6590.0,-16.220389168585612,0.291335682526469,2.861437799199429,2550000.0,0.76799917472
18,0.24158876691355305,0.02954826512177079,144.91604359249928,1422.0,873.0,6955.0,-19.653014950801744,0.4696397535757926,3.2274983760877465,2700000.0,0.72969637632
19,0.23518764749893495,0.013435828334100357,132.04456628750248,1346.0,1622.0,6370.0,-20.73766038756835,0.31614163658553285,3.021388158686933,2850000.0,0.69029808352
20,0.1623447684619147,0.03254606022166775,140.23926515170797,1271.0,1041.0,7202.0,-20.861881226114836,0.5339393929895184,3.95657073736307,3000000.0,0.6508997907199999
21,0.3474909542588388,0.03194907004920796,126.46809064472913,1023.0,1510.0,7193.0,-20.81081038279276,0.5237437690054927,3.585122399840225,3150000.0,0.61259699232
22,0.5766611437182596,0.03429425314120501,108.19566181375198,1203.0,918.0,7041.0,-25.143632910817477,0.5519190496620163,3.687127565868083,3300000.0,0.57329869952
23,0.1790763166438213,0.012206546185102808,146.66660197945723,997.0,1593.0,6614.0,-16.128916019973015,0.33982719430063013,2.897530871653411,3450000.0,0.53499590112
24,0.16824637130726203,0.02281386688333526,150.86845235374477,1151.0,1211.0,6879.0,-14.306170558511353,0.4239284504036652,2.842580937034783,3600000.0,0.49559760831999994
25,0.10470966702695644,0.019574926135279086,143.28793727128888,1333.0,2207.0,6785.0,-18.158018921955488,0.373919558922199,3.1517267217972194,3750000.0,0.45619931552000004
26,0.2569459419541069,0.014728063109094075,135.67962515226958,1238.0,901.0,6400.0,-17.19083807592685,0.30196779178105343,2.661091033350007,3900000.0,0.41789651712
27,0.268558694220836,0.016535117650287232,149.25181797734817,1441.0,1230.0,6348.0,-15.673005302330832,0.32666297446093395,2.584479258422789,4050000.0,0.37849822431999997
28,0.1169482393622205,0.019249200767488324,138.1708947559482,800.0,1839.0,6700.0,-15.648537449854754,0.38423886040489996,3.020250369220299,4200000.0,0.33919993151999994
29,0.20305118230903133,0.237862762309814,94.28819323264415,817.0,1306.0,8189.0,-191.87781899362702,2.1603634194709835,13.198654995928191,4350000.0,0.30089713312
30,0.3225026519336707,0.1824998934887411,147.60961158734398,889.0,543.0,8767.0,-25.538009128300164,1.4235306952123814,5.843262073875005,4500000.0,0.26149884032
31,0.22288723243998815,0.021940899574115134,147.57389305693178,1265.0,633.0,7379.0,-16.018649966847434,0.3546898694150536,3.0355280613467093,4650000.0,0.22319604191999998
32,0.1554539473676682,0.008561632551402553,165.26959887132816,1886.0,1379.0,5225.0,-8.069901075190012,0.2619394026811179,1.2294862312061412,4800000.0,0.18379774912
33,0.20622904852830287,0.0048295943596265035,171.65398661819918,2460.0,1638.0,3626.0,-5.2304140412519375,0.2293064794793942,0.4654124955325235,4950000.0,0.14449945632000002
34,0.3029815711356225,0.0049448530898221705,153.37111430934067,1419.0,2230.0,3314.0,-7.049197065535204,0.2642525099146865,0.4746228928113484,5100000.0,0.10619665682
35,0.14792372515349667,0.002875773578172814,166.53228829714166,2954.0,4317.0,2877.0,-5.507444633543069,0.1895457876267032,0.3476071390327874,5250000.0,0.066798364023
36,0.09192346153727016,0.0013139568232775549,166.98126480747024,3255.0,2014.0,2451.0,-4.486922702717206,0.10029232111608409,0.28776220589174256,5400000.0,0.028495565623
37,0.20852408127732028,0.002623383618418285,148.87570337556141,3289.0,2456.0,2871.0,-6.522839663444512,0.19465942774767542,0.34698341134872906,5550000.0,11.530097275
38,0.24580240642750267,0.0036942798519877893,142.63837092513413,2241.0,1832.0,2928.0,-6.693478626342678,0.20350461027587965,0.427936806292063,5700000.0,11.490798982000001
39,0.36321111225903924,0.0020235112521734314,140.87909555533992,3965.0,3958.0,2793.0,-6.449940978464616,0.14271248129836295,0.34282297266834205,5850000.0,11.452496184000001
40,0.3059251306366186,0.0022843167490121017,132.54249896554566,2504.0,5195.0,2508.0,-4.930974156178142,0.1536021907910335,0.41160438651734155,6000000.0,11.413097891
41,0.21379849537517148,0.001782325089002281,169.9657849368287,2691.0,2155.0,2927.0,-5.448912671310151,0.13204665502575547,0.2878522447525269,6150000.0,11.373699598
42,0.2908183320619122,0.003544671846915823,145.6399838330457,2417.0,3103.0,3022.0,-6.217354627236268,0.19848415544711712,0.49139031553075013,6300000.0,11.335396800000002
43,0.18850518108437964,0.0027903175076764053,158.72951250116583,3087.0,2212.0,2804.0,-6.029983185941191,0.1752718018972455,0.3687479800954309,6450000.0,11.295998507
44,0.25708699150220865,0.002180517141547096,148.08110866945756,3506.0,1701.0,2762.0,-8.127892891385414,0.1452727083620788,0.3634061192636241,6600000.0,11.257695709000002
45,0.17984132594411986,0.0021856092354709876,156.424088887273,3398.0,2294.0,2796.0,-6.038941817186773,0.15025795297250633,0.3608135542540546,6750000.0,11.218397415999998
46,0.28495933008439656,0.0031379129248104093,156.60444565988826,2029.0,5124.0,2998.0,-5.869867325465331,0.17947836629045313,0.35393298210991203,6900000.0,11.178999122999999
47,0.10371036036199158,0.001877600238480992,150.32727481752158,2329.0,3513.0,2415.0,-4.811408801739179,0.13044215091536193,0.2952640966826517,7050000.0,11.140696325
48,0.25064799382242225,0.0028342213736599472,144.00523753164023,2905.0,3800.0,2540.0,-5.172094217181195,0.1804733367384843,0.32769477704488864,7200000.0,11.101298032
49,0.18327503055529026,0.002316733682634391,164.27667774603952,2911.0,3277.0,2283.0,-4.713682572284269,0.1693061556200739,0.344591183466782,7350000.0,11.061999739
50,0.3838748716581392,0.002262583973715841,139.3849210940146,4541.0,3070.0,2603.0,-5.484950287119358,0.14234377429412987,0.3430498390465868,7500000.0,11.023696940999999
51,0.2507095300803174,0.0040741973019046305,144.166127917742,2059.0,2786.0,3131.0,-9.23082211210985,0.21971042449615347,0.5296544268584276,7650000.0,10.984298648
52,0.4793503504794175,0.0017040369023537001,146.75378377369978,2722.0,2313.0,2613.0,-6.217253497718208,0.13643229371250173,0.34495641680961875,7800000.0,10.94599585
53,0.259683952955587,0.0021670691747226016,151.4404213731237,3963.0,2569.0,2505.0,-6.836634203536505,0.1801051824285882,0.3576377813559911,7950000.0,10.906597557000001
54,0.23592262771954012,0.00264471758441385,150.55320062648727,2464.0,4756.0,2399.0,-5.408007398434632,0.17685880901589734,0.37835228454406383,8100000.0,10.867299264000001
55,0.14903727822386195,0.0031617371660654097,157.0663672396435,2674.0,3253.0,2629.0,-7.4572993648525765,0.2101302691646037,0.4289708342788804,8250000.0,10.828996466
56,0.3050195813426317,0.0016442173421719788,155.94237171506688,3059.0,2352.0,2553.0,-4.536126825457023,0.11941919049078112,0.326217929309764,8400000.0,10.789598173
57,0.29616690491222486,0.001420851337257933,152.81668803041913,2182.0,3422.0,2425.0,-5.39266436827517,0.13331969484588566,0.30848742137015667,8550000.0,10.75019988
58,0.25548773583653717,0.0015084401643365292,166.12603467787412,3116.0,2213.0,2153.0,-4.4280397948896635,0.13399237969491234,0.2881730953923765,8700000.0,10.711897082
59,0.3695971245054436,0.0013914670730782134,138.99305517307843,2294.0,3135.0,2449.0,-5.614355799214064,0.12185764023606355,0.25211298372389096,8850000.0,10.672498789
60,0.19432360931702725,0.0029691368533276406,155.4596788060711,2801.0,2562.0,2618.0,-6.288510831198895,0.20236043327810185,0.36459843752943516,9000000.0,10.63419599
61,0.19388866977559116,0.001855655308349206,146.8872342698701,3959.0,3085.0,2528.0,-7.341276859751103,0.1262494501331699,0.4466898769470736,9150000.0,10.594897697999999
62,0.24409801366371417,0.002149335455889009,144.06969964875245,2357.0,2637.0,2641.0,-6.900451150612658,0.14245672215510907,0.3586428754755792,9300000.0,10.555499405
63,0.18428982860627902,0.0014950038303002506,134.6093205252688,2840.0,4266.0,2694.0,-8.205492813724144,0.13015804405133213,0.2495156995772013,9450000.0,10.517196606
64,0.12264566381669778,0.002375980078627664,163.37916931839513,3186.0,2816.0,3005.0,-6.681235040552555,0.14027507534533412,0.31725417974879655,9600000.0,10.477798314
65,0.1620818665512307,0.003114135912304401,154.83027203173208,2371.0,2969.0,2878.0,-7.009557690128282,0.20338677856521553,0.41721961724536893,9750000.0,10.439495515
66,0.3415068083299739,0.0023023998830907963,144.44284573491026,2859.0,2948.0,3136.0,-7.240510814908962,0.13483074193484246,0.39215868800719583,9900000.0,10.400197222000001
67,0.15405209011196305,0.00349686400610671,162.31749914414257,2990.0,2933.0,3072.0,-6.613594307588492,0.18828564485887359,0.5205324108748178,10050000.0,10.36079893
68,0.2918008934959418,0.0026854337837797933,154.06449507168654,3757.0,3959.0,3139.0,-5.922601356180297,0.1520930017763636,0.47035619670638784,10200000.0,10.322496131
69,0.21628980356124644,0.002689389295854574,156.15958220457537,2264.0,2200.0,2865.0,-5.478059529144995,0.1828241468027819,0.38313679369984693,10350000.0,10.283097837
70,0.217875123139207,0.0032728313168707557,158.75142459669445,2602.0,2017.0,3344.0,-7.13998029436215,0.16670953585926312,0.5842943557275007,10500000.0,10.243799544
71,0.12575976509510214,0.004615306726220958,153.6495708343801,1721.0,2228.0,3685.0,-9.525416494725768,0.20073573483593765,0.5277739551551598,10650000.0,10.205496746
72,0.3097536744935052,0.004041652813838185,143.5367292642257,3034.0,2201.0,2906.0,-6.28926117878581,0.19208401937757422,0.49413188747605363,10800000.0,10.166098453
73,0.10687087019696022,0.0040580295150628234,157.55280053623218,2806.0,2532.0,3449.0,-6.248369321901269,0.1792022926596718,0.4841185707843563,10950000.0,10.127795655
74,0.05244270004390352,0.0020728740078820914,158.99553893035508,3162.0,2413.0,3290.0,-6.350037059727516,0.10605352810877208,0.33851038516173987,11100000.0,10.088397362
75,0.29393061428185363,0.0052366477571422565,153.49144347209167,2485.0,4195.0,3165.0,-5.511146459125274,0.2778965619670765,0.4246186031902977,11250000.0,10.048999069
76,0.0077833102070659615,0.003519051517986816,154.40452741325362,2313.0,2270.0,3314.0,-6.2834469775903665,0.19324057325415464,0.41006232546002613,11400000.0,10.010696271
77,0.27569820785450794,0.004131076780909053,158.90306449743335,2156.0,3737.0,3185.0,-5.66799234276786,0.20826927661222638,0.3942644336378185,11550000.0,9.971397978099999
78,0.14482986894493846,0.0035231880905884005,145.28990197035287,2569.0,3739.0,3659.0,-9.791420460397676,0.18040703399020058,0.49509963402382595,11700000.0,9.9319996853
79,0.4036267424808424,0.004246507190375459,139.13803231807017,2325.0,2344.0,3455.0,-8.325774440585647,0.2045896249093707,0.4247971269483207,11850000.0,9.8936968869
80,0.16064731033833415,0.0039017882113428033,131.79310624817282,1876.0,3237.0,3185.0,-6.340559304331596,0.19142459630710304,0.4442259238612205,12000000.0,9.8542985941
81,0.3684586433845419,0.0035555876418378912,136.4300384916859,1744.0,3039.0,4055.0,-10.643502935914164,0.16274788711608823,0.7565046289475407,12150000.0,9.815995795700001
82,0.24631758873540197,0.004310467936864926,140.34197105756365,2216.0,2013.0,4095.0,-9.582198419845627,0.18482214810686287,0.7855443990984631,12300000.0,9.7766975029
83,0.17802326862353632,0.002649004824885107,152.7191426771106,2329.0,4400.0,3296.0,-6.586558545031025,0.1541904372246362,0.4884439932556603,12450000.0,9.7372992101
84,0.11360889978730479,0.002443176283533717,141.37922614503978,5092.0,2314.0,3462.0,-11.309905723727944,0.14836372532325115,0.5089509911687757,12600000.0,9.6989964117
85,0.2437289408010391,0.004023837825384614,136.6314959394389,2731.0,2117.0,3785.0,-9.532003168083474,0.197067010567583,0.6269578190594715,12750000.0,9.6595981189
86,0.35989266269934805,0.004356049836607065,116.266001351312,2794.0,2063.0,4262.0,-9.657855204814913,0.16064539890674912,0.9589870832136702,12900000.0,9.6202998261
87,0.16497732269070042,0.0043394656521110785,134.4925387692385,1533.0,1960.0,4178.0,-8.637894027789097,0.18770786138940065,0.7926240294659712,13050000.0,9.5819970277
88,0.15270389560312872,0.004426749282468345,136.8611700078425,3256.0,2793.0,4006.0,-9.188862918806459,0.20476763047964308,0.7914682646044428,13200000.0,9.5425987349
89,0.15833151880628668,0.004856820138970444,147.23150140132626,2059.0,3600.0,3909.0,-9.481597333350367,0.1973550582449033,0.7423439384035683,13350000.0,9.5042959365
90,0.23615561067866805,0.005435081912771001,154.16010095905435,2396.0,1800.0,4278.0,-9.534784411813682,0.2153785848938023,0.9194880043586473,13500000.0,9.4648976437
91,0.21490956254885266,0.004548348291360359,153.55068591391625,3622.0,2349.0,3471.0,-7.510773583320639,0.20769589879995853,0.4073134762269711,13650000.0,9.425499350900001
92,0.11089548485543457,0.006228087145251661,144.74214732805012,1998.0,2256.0,3996.0,-8.736055748184079,0.27199126427932174,0.666147389177014,13800000.0,9.3871965525
93,0.22931061684638834,0.0048522236098789565,139.15596301009307,2146.0,1474.0,3930.0,-7.37878741670876,0.19246147161359323,0.6079721291674111,13950000.0,9.3478982597
94,0.43329018733700264,0.006893440676841375,133.81669598947548,2495.0,1917.0,4084.0,-10.347056829002549,0.27859171761698903,0.8424479761135258,14100000.0,9.308499966900001
95,0.17435560249129697,0.007041395428337378,148.5676613638149,2575.0,2230.0,4433.0,-11.721937186037092,0.2618726848149534,1.095307973334175,14250000.0,9.270197168500001
96,0.2797126974628976,0.006037479060996399,137.8587383652599,3295.0,2574.0,4083.0,-9.23582219124362,0.247735922401572,0.6927309292172058,14400000.0,9.2307988757
97,0.09313862325851387,0.004820718859688957,135.36273306768436,1670.0,1667.0,4778.0,-12.860075660067858,0.17636753257390547,1.3423792516634179,14550000.0,9.1924960773
98,0.14429587226159718,0.004660445308797986,132.38591969504662,2162.0,2705.0,4262.0,-10.639522206458302,0.17371168651503774,0.9132807515246013,14700000.0,9.1531977845
99,0.1652437547295369,0.004789926699488168,162.25318751760057,3230.0,2009.0,3956.0,-7.0690633326732915,0.20643698623213486,0.5779282558361396,14850000.0,9.1137994917
100,0.07918376396050418,0.006597805902122094,145.99352956676736,1891.0,1975.0,4554.0,-10.221772435890456,0.24195252788856794,0.884191665825227,15000000.0,9.0754966933
101,0.10482101657792983,0.006033261979275367,133.72863796516032,1269.0,3231.0,4691.0,-13.118297323808562,0.2376611128742845,1.4008346264816358,15150000.0,9.0360984005
102,0.19276639861671666,0.009288015830539304,148.83733181863633,1446.0,1492.0,5166.0,-12.394314053410316,0.3017544867840199,1.5485695224828637,15300000.0,8.9977956021
103,0.3049622940680356,0.0047500602310936255,129.5100744835086,2484.0,1771.0,4521.0,-11.668362779498183,0.14664179613142267,1.1825932791310483,15450000.0,8.9584973093
104,0.2379571697186245,0.006335270892903159,139.614679544459,2458.0,1903.0,4688.0,-8.769803883530692,0.21842446245936492,0.9981033520592608,15600000.0,8.9190990154
105,0.16302935717537054,0.0045570938685413785,146.2055228628127,2342.0,3266.0,3655.0,-9.314659463493193,0.20517912422192486,0.5477042317618425,15750000.0,8.880796217
106,0.23441869222982173,0.00551338329778551,123.94885824909136,2518.0,1595.0,4379.0,-10.151882148390966,0.21182549253993116,0.9948427510626278,15900000.0,8.841397924199999
107,0.2383776319918508,0.00306194773197433,149.24542033696943,3803.0,2938.0,3936.0,-9.280123293567792,0.15833055263649845,0.5939796007881935,16050000.0,8.8019996314
108,0.16185036665792327,0.008564580722783124,151.62621776579448,1851.0,1794.0,4712.0,-9.358709207662281,0.30789784728877534,1.2614034567851102,16200000.0,8.763696833
109,0.19109253492269773,0.003427870102456583,135.5809748136143,2779.0,1954.0,4183.0,-9.90026967338782,0.1788604209396554,0.8311239714387305,16350000.0,8.7243985402
110,0.23425632935815607,0.009437080699890806,147.32576469888443,2138.0,1706.0,4774.0,-11.280175714638618,0.3010941213937547,1.381758392401622,16500000.0,8.686095741799999
111,0.18595802919265986,0.007594525929119244,143.2215986428929,1596.0,2042.0,4471.0,-9.623391415443253,0.26811334409807197,1.0625257939790418,16650000.0,8.646697449
112,0.26723196505245245,0.00679130692072667,154.16690416618945,2303.0,4712.0,4148.0,-8.11479592543867,0.30667895240619614,0.77836412919063,16800000.0,8.6072991562
113,0.23367127392868448,0.007743201258191765,144.6997396208465,1947.0,1772.0,4864.0,-14.580929550558146,0.221789291814252,1.5152671110837583,16950000.0,8.5689963578
114,0.179133993304749,0.0034732999539882035,142.12888067612747,2094.0,2090.0,4617.0,-11.586641698923628,0.16251292557876673,1.3042429166012766,17100000.0,8.529698065
115,0.2568511530880661,0.007474295198719833,139.8017042582056,1640.0,1482.0,5131.0,-12.365993488664932,0.2510320057633874,1.6068356625638163,17250000.0,8.4902997722
116,0.09080819460501728,0.005648770617834004,150.73102387430072,1962.0,1629.0,4948.0,-11.235309141752923,0.2016825193815131,1.5336712306471745,17400000.0,8.4519969738
117,0.20536224170814782,0.007761819118506646,151.6822209065921,2178.0,1756.0,4840.0,-10.401772175143904,0.27383324142016874,1.3779834994896525,17550000.0,8.412598681
118,0.1606588194894951,0.005030469651417226,156.9137377388881,1656.0,2097.0,4739.0,-8.506834757187246,0.19872339811883621,1.1587276869565732,17700000.0,8.3742958826
119,0.3791138845813288,0.008426570805634574,145.56516543834022,1236.0,1351.0,4991.0,-9.959679025373148,0.24050694502032927,1.3579212993655916,17850000.0,8.3349975898
120,0.17408628207980403,0.008034383244893403,145.40064920237666,1536.0,1429.0,4782.0,-9.999490272471224,0.2691785580789805,1.1747123949456628,18000000.0,8.295599297
121,0.1726368600176326,0.008713148354241838,140.50496983686799,1665.0,1369.0,5214.0,-11.016061811330406,0.23724643124093445,1.5691029613176068,18150000.0,8.2572964986
122,0.09731288978280124,0.007631901444443026,133.85543088224057,2668.0,2086.0,5026.0,-13.096773000987433,0.25941850142083606,1.5871569976060884,18300000.0,8.217898205800001
123,0.12511575467126834,0.00816319633510323,139.36359051614215,2111.0,1162.0,5564.0,-14.390129091644647,0.23020267732171146,1.9990007139343606,18450000.0,8.178499913
124,0.2533117225179116,0.009207718471365794,142.62706574516665,2408.0,1933.0,5506.0,-14.107053234583072,0.25455571403099175,2.0144772776799966,18600000.0,8.140197114600001
125,0.3199785701409949,0.005682694389133271,146.80941060225942,2003.0,2613.0,5363.0,-12.983350393047491,0.16411185275841883,1.8658519185573335,18750000.0,8.1008988218
126,0.18921726288651203,0.004757577868321032,136.3144711039733,2511.0,1532.0,5126.0,-12.774787694915283,0.17411978843678752,1.6072825179612062,18900000.0,8.062596023400001
127,0.1951584046583725,0.01773392482622026,140.86599109706722,1838.0,1844.0,5830.0,-14.841457768556014,0.3827770478730077,2.467479745874303,19050000.0,8.0231977306
128,0.16069672752819553,0.00805351578913333,149.827920486091,1809.0,1706.0,5489.0,-11.828204596446755,0.2338238983911483,1.9148972828092,19200000.0,7.9837994378
129,0.27826495804696033,0.008731097732572728,137.42916746291726,1581.0,1422.0,5247.0,-12.379150555237272,0.2649310943490907,1.6165583286804415,19350000.0,7.945496639400001
130,0.17035649944784695,0.00820505303101176,131.32533462514667,2094.0,1725.0,5005.0,-13.29349037463743,0.25516293277801055,1.6285159563490714,19500000.0,7.9061983466
131,0.24197251598288175,0.007503653452884543,145.00705091794393,1484.0,2025.0,5645.0,-11.99303074024936,0.2068980237408497,1.9667873991067069,19650000.0,7.867895548200001
132,0.1897173170494525,0.01240144473256515,152.60861659643643,1623.0,1792.0,5634.0,-12.612451342121451,0.35998089208177964,1.8627276957369663,19800000.0,7.828497255399999
133,0.14171462377002678,0.013510277711020617,153.73335466123868,1153.0,1662.0,5830.0,-13.447657191185783,0.34259967296954646,1.976396000110177,19950000.0,7.7890989626
134,0.25114827979872417,0.004301886580306571,146.87571308293843,1650.0,1173.0,4429.0,-7.799248725437061,0.170665452976222,0.8149695618275298,20100000.0,7.7507961642
135,0.11622463230270667,0.007394016854561268,149.43955690130224,2088.0,2145.0,4913.0,-11.422756269783337,0.24642200575249315,1.5579459465531516,20250000.0,7.7114978714
136,0.1712299111310023,0.009398365482066967,149.01645326984953,1530.0,1862.0,5319.0,-10.597750204779958,0.2582319196456777,1.755011228488741,20400000.0,7.6720995786
137,0.1151922042998602,0.006947148394748186,158.29765092118743,1645.0,1951.0,5044.0,-9.464448466494325,0.21374328819856134,1.5090036497295451,20550000.0,7.6337967802
138,0.2549483088584896,0.01492978669376081,149.0318045540103,1499.0,1865.0,6018.0,-14.786048391620678,0.27778142030207786,2.541250399119349,20700000.0,7.5943984874
139,0.30701634742713513,0.0053701832464320655,146.10644881625976,1030.0,1395.0,5521.0,-11.05633990500109,0.1777731282645436,1.7307125196678654,20850000.0,7.556095687899999
140,0.1711513920099494,0.010979027793382367,142.621764264608,2176.0,1221.0,5524.0,-12.229660260118125,0.27574041301305685,1.827074233468819,21000000.0,7.5166973951
141,0.12316914378010124,0.01717792190408074,148.1357927755484,2134.0,2102.0,5214.0,-12.792509140891047,0.41762063704238694,1.8288102898588845,21150000.0,7.477399102300001
142,0.20485656086184456,0.008710072751260775,151.1492764991437,2872.0,1522.0,5379.0,-14.239305332319173,0.262128219159909,1.8646245142493072,21300000.0,7.4390963038999995
143,0.1241884996631069,0.011019588308378653,151.39541721443112,1518.0,2890.0,5738.0,-12.590653482389577,0.2824982708816313,2.0703743483807777,21450000.0,7.3996980111
144,0.23414159450786803,0.010012316816668664,136.78956131261162,2045.0,1363.0,5390.0,-14.231397704510426,0.30097756361691996,1.8749458798500214,21600000.0,7.3602997183
145,0.179809300315502,0.01632885773249817,151.61217419779632,1615.0,1305.0,5415.0,-10.667887019454492,0.3970581447215286,1.6920383989977723,21750000.0,7.3219969199
146,0.1660723120671021,0.015283871763192116,137.5236160534895,1567.0,1218.0,5989.0,-15.142097988573694,0.3493790051969807,2.371882373207431,21900000.0,7.2826986271
147,0.1580823923444511,0.010533335741492442,143.23245865983648,1319.0,1875.0,6136.0,-16.41958159885351,0.25811636576790764,2.339862506190592,22050000.0,7.2443958287
148,0.2556375757359731,0.00865181703551856,141.3826410475924,1206.0,1208.0,5728.0,-15.167112375109927,0.24536462534178957,2.1521871626027456,22200000.0,7.2049975359000005
149,0.25487227174229954,0.010098394084686914,140.69727844227447,1578.0,1727.0,5369.0,-11.80364881756979,0.251556937692122,1.8309628740745623,22350000.0,7.165599243099999
150,0.20356909158010192,0.012462245274938126,150.65580026479415,1503.0,1247.0,5990.0,-12.513131397121771,0.32680884144385114,2.1345093090119875,22500000.0,7.127296444700001
151,0.09382070903603736,0.005484769985424944,156.47082911587833,1557.0,1266.0,5614.0,-10.260607253288223,0.18063296192069808,1.8035072292739995,22650000.0,7.087998151900001
152,0.2606476590538178,0.00876927684332443,143.12583692709165,1772.0,1689.0,5800.0,-13.147378640505252,0.2510998315113373,2.145810843863853,22800000.0,7.048599859099999
153,0.28339274464939557,0.007321400839703446,155.1561683935443,1888.0,1643.0,5058.0,-10.02689870361249,0.24174243950071844,1.4326062408241387,22950000.0,7.0102970607
154,0.2158550757714894,0.008707883430400947,140.46100988536153,1406.0,1892.0,5519.0,-12.657446350773242,0.2586183467559342,1.9974260060891842,23100000.0,6.9708987679
155,0.29685245708792246,0.008068334081930379,136.75567877578482,1285.0,2553.0,5636.0,-11.95960054832487,0.2323977871935844,1.9266556605841072,23250000.0,6.9325959695
156,0.18846858686783274,0.005960738698895345,153.30463767006864,1622.0,2374.0,5441.0,-12.088985460103608,0.18165299771996218,1.8390968135350299,23400000.0,6.8931976767
157,0.1501367685411953,0.012914768058564756,154.3819244214719,1876.0,1481.0,5466.0,-10.289823797093899,0.34633798945377375,1.7344977063600162,23550000.0,6.8538993839
158,0.08799713477715204,0.009651063448806596,145.4302799050221,1484.0,1369.0,6019.0,-15.78619551915307,0.258508662264963,2.403500237748196,23700000.0,6.8155965855
159,0.17058561443264872,0.009428834724286638,136.29570463660022,1271.0,1771.0,5620.0,-13.692334801625112,0.2603570368174217,1.9774647097781894,23850000.0,6.7761982927
160,0.19662644942393406,0.009953833316413467,148.65354158021114,1752.0,2437.0,5182.0,-11.301155244564846,0.30244454996079057,1.6207297958143319,24000000.0,6.737895494299999
161,0.244163649175844,0.008954640453116535,140.3433803894557,1169.0,1592.0,5704.0,-13.360569322830925,0.22780640756678242,2.1113139031160917,24150000.0,6.6984972014999995
162,0.2124405344839966,0.010928602492193351,147.5079806878439,1334.0,1422.0,5996.0,-13.983161562360982,0.3105651967440837,2.4002710289618205,24300000.0,6.6591989087
163,0.12039535263921049,0.005179572131807711,150.89781615278713,1231.0,1370.0,5014.0,-8.075725299795005,0.18461507737835173,1.1937778172367306,24450000.0,6.6208961102999995
164,0.12968212563496362,0.016446666139001538,148.16182080560276,1525.0,1604.0,6223.0,-15.515359597755968,0.41858699909728914,2.420348399852354,24600000.0,6.5814978175
165,0.1827606539537049,0.014080490773301167,142.14966611705643,1323.0,1354.0,5971.0,-15.183032239181953,0.33210621283781433,2.258653604752338,24750000.0,6.5420995247
166,0.20803138980300304,0.010298092706889177,149.4826583567972,1422.0,1606.0,5981.0,-15.0215741823655,0.31011075177134007,2.4735792491570385,24900000.0,6.5037967263
